,year,team,topicID,un,cut-off,fnCutoff,pairwiseBiasCut
235,2005.0,PRISEX1,2.0,100.0,10.0,1.0,0.111111111111
236,2005.0,PRISEX1,2.0,100.0,20.0,2.0,0.416666666667
237,2005.0,PRISEX1,2.0,100.0,40.0,4.0,0.423611111111
238,2005.0,PRISEX1,2.0,100.0,80.0,9.0,0.594679186228
239,2005.0,PRISEX1,2.0,100.0,100.0,12.0,0.599431818182
240,2005.0,PRISEX2,2.0,100.0,10.0,0.0,1.0
241,2005.0,PRISEX2,2.0,100.0,20.0,2.0,0.916666666667
242,2005.0,PRISEX2,2.0,100.0,40.0,3.0,0.594594594595
243,2005.0,PRISEX2,2.0,100.0,80.0,9.0,0.43661971831
244,2005.0,PRISEX2,2.0,100.0,100.0,12.0,0.466856060606
245,2005.0,PRISEX3,2.0,100.0,10.0,3.0,0.380952380952
246,2005.0,PRISEX3,2.0,100.0,20.0,3.0,0.156862745098
247,2005.0,PRISEX3,2.0,100.0,40.0,5.0,0.314285714286
248,2005.0,PRISEX3,2.0,100.0,80.0,10.0,0.435714285714
249,2005.0,PRISEX3,2.0,100.0,100.0,12.0,0.432765151515
250,2005.0,PRISEX4,2.0,100.0,10.0,1.0,0.222222222222
251,2005.0,PRISEX4,2.0,100.0,20.0,2.0,0.444444444444
252,2005.0,PRISEX4,2.0,100.0,40.0,4.0,0.458333333333
253,2005.0,PRISEX4,2.0,100.0,80.0,8.0,0.557291666667
254,2005.0,PRISEX4,2.0,100.0,100.0,12.0,0.613636363636
255,2005.0,PRISEX5,2.0,100.0,10.0,1.0,0.111111111111
256,2005.0,PRISEX5,2.0,100.0,20.0,1.0,0.0526315789474
257,2005.0,PRISEX5,2.0,100.0,40.0,4.0,0.513888888889
258,2005.0,PRISEX5,2.0,100.0,80.0,8.0,0.555555555556
259,2005.0,PRISEX5,2.0,100.0,100.0,12.0,0.609848484848
260,2005.0,qmirex1,2.0,79.0,10.0,4.0,0.166666666667
261,2005.0,qmirex1,2.0,79.0,20.0,6.0,0.261904761905
262,2005.0,qmirex1,2.0,79.0,40.0,8.0,0.3359375
263,2005.0,qmirex1,2.0,79.0,79.0,12.0,0.389303482587
264,2005.0,qmirex2,2.0,100.0,10.0,2.0,0.125
265,2005.0,qmirex2,2.0,100.0,20.0,3.0,0.235294117647
266,2005.0,qmirex2,2.0,100.0,40.0,6.0,0.411764705882
267,2005.0,qmirex2,2.0,100.0,80.0,15.0,0.558974358974
268,2005.0,qmirex2,2.0,100.0,100.0,17.0,0.499645641389
269,2005.0,qmirex3,2.0,79.0,10.0,2.0,0.3125
270,2005.0,qmirex3,2.0,79.0,20.0,4.0,0.328125
271,2005.0,qmirex3,2.0,79.0,40.0,6.0,0.338235294118
272,2005.0,qmirex3,2.0,79.0,79.0,12.0,0.46144278607
273,2005.0,qmirex4,2.0,79.0,10.0,4.0,0.166666666667
274,2005.0,qmirex4,2.0,79.0,20.0,6.0,0.261904761905
275,2005.0,qmirex4,2.0,79.0,40.0,8.0,0.328125
276,2005.0,qmirex4,2.0,79.0,79.0,12.0,0.380597014925
277,2005.0,THUENT0501,2.0,100.0,10.0,3.0,0.47619047619
278,2005.0,THUENT0501,2.0,100.0,20.0,4.0,0.40625
279,2005.0,THUENT0501,2.0,100.0,40.0,6.0,0.362745098039
280,2005.0,THUENT0501,2.0,100.0,80.0,13.0,0.513203214696
281,2005.0,THUENT0501,2.0,100.0,100.0,15.0,0.481568627451
282,2005.0,THUENT0502,2.0,100.0,10.0,3.0,0.285714285714
283,2005.0,THUENT0502,2.0,100.0,20.0,4.0,0.234375
284,2005.0,THUENT0502,2.0,100.0,40.0,7.0,0.359307359307
285,2005.0,THUENT0502,2.0,100.0,80.0,9.0,0.272300469484
286,2005.0,THUENT0502,2.0,100.0,100.0,12.0,0.389204545455
287,2005.0,THUENT0503,2.0,100.0,10.0,3.0,0.333333333333
288,2005.0,THUENT0503,2.0,100.0,20.0,4.0,0.296875
289,2005.0,THUENT0503,2.0,100.0,40.0,7.0,0.376623376623
290,2005.0,THUENT0503,2.0,100.0,80.0,9.0,0.278560250391
291,2005.0,THUENT0503,2.0,100.0,100.0,12.0,0.392992424242
292,2005.0,THUENT0504,2.0,100.0,10.0,3.0,0.285714285714
293,2005.0,THUENT0504,2.0,100.0,20.0,4.0,0.234375
294,2005.0,THUENT0504,2.0,100.0,40.0,7.0,0.34632034632
295,2005.0,THUENT0504,2.0,100.0,80.0,9.0,0.270735524257
296,2005.0,THUENT0504,2.0,100.0,100.0,12.0,0.392992424242
297,2005.0,THUENT0505,2.0,100.0,10.0,3.0,0.333333333333
298,2005.0,THUENT0505,2.0,100.0,20.0,4.0,0.296875
299,2005.0,THUENT0505,2.0,100.0,40.0,7.0,0.363636363636
300,2005.0,THUENT0505,2.0,100.0,80.0,9.0,0.276995305164
301,2005.0,THUENT0505,2.0,100.0,100.0,12.0,0.39678030303
302,2005.0,uams05run0,2.0,100.0,10.0,3.0,0.47619047619
303,2005.0,uams05run0,2.0,100.0,20.0,3.0,0.196078431373
304,2005.0,uams05run0,2.0,100.0,40.0,4.0,0.319444444444
305,2005.0,uams05run0,2.0,100.0,80.0,7.0,0.342465753425
306,2005.0,uams05run0,2.0,100.0,100.0,12.0,0.522727272727
307,2005.0,uams05run1,2.0,100.0,10.0,3.0,0.47619047619
308,2005.0,uams05run1,2.0,100.0,20.0,4.0,0.28125
309,2005.0,uams05run1,2.0,100.0,40.0,4.0,0.125
310,2005.0,uams05run1,2.0,100.0,80.0,7.0,0.332681017613
311,2005.0,uams05run1,2.0,100.0,100.0,12.0,0.525568181818
312,2005.0,uams05run2,2.0,100.0,10.0,4.0,0.208333333333
313,2005.0,uams05run2,2.0,100.0,20.0,4.0,0.078125
314,2005.0,uams05run2,2.0,100.0,40.0,7.0,0.151515151515
315,2005.0,uams05run2,2.0,100.0,80.0,14.0,0.399350649351
316,2005.0,uams05run2,2.0,100.0,100.0,17.0,0.389085754784
317,2005.0,uams05run3,2.0,100.0,10.0,4.0,0.333333333333
318,2005.0,uams05run3,2.0,100.0,20.0,5.0,0.266666666667
319,2005.0,uams05run3,2.0,100.0,40.0,7.0,0.277056277056
320,2005.0,uams05run3,2.0,100.0,80.0,12.0,0.372549019608
321,2005.0,uams05run3,2.0,100.0,100.0,13.0,0.333333333333
322,2005.0,uams05run4,2.0,100.0,10.0,4.0,0.5
323,2005.0,uams05run4,2.0,100.0,20.0,4.0,0.1875
324,2005.0,uams05run4,2.0,100.0,40.0,7.0,0.311688311688
325,2005.0,uams05run4,2.0,100.0,80.0,12.0,0.384803921569
326,2005.0,uams05run4,2.0,100.0,100.0,12.0,0.297348484848
327,2005.0,uogES05B2,2.0,100.0,10.0,1.0,0.777777777778
328,2005.0,uogES05B2,2.0,100.0,20.0,2.0,0.611111111111
329,2005.0,uogES05B2,2.0,100.0,40.0,7.0,0.65367965368
330,2005.0,uogES05B2,2.0,100.0,80.0,11.0,0.451910408432
331,2005.0,uogES05B2,2.0,100.0,100.0,15.0,0.513725490196
332,2005.0,uogES05CbaDT,2.0,100.0,10.0,1.0,0.555555555556
333,2005.0,uogES05CbaDT,2.0,100.0,20.0,2.0,0.527777777778
334,2005.0,uogES05CbaDT,2.0,100.0,40.0,5.0,0.525714285714
335,2005.0,uogES05CbaDT,2.0,100.0,80.0,11.0,0.569169960474
336,2005.0,uogES05CbaDT,2.0,100.0,100.0,13.0,0.515473032714
337,2005.0,uogES05Cbase,2.0,100.0,10.0,2.0,0.5625
338,2005.0,uogES05Cbase,2.0,100.0,20.0,3.0,0.509803921569
339,2005.0,uogES05Cbase,2.0,100.0,40.0,7.0,0.614718614719
340,2005.0,uogES05Cbase,2.0,100.0,80.0,11.0,0.469038208169
341,2005.0,uogES05Cbase,2.0,100.0,100.0,14.0,0.483388704319
342,2005.0,uogES05CbiH,2.0,100.0,10.0,1.0,0.444444444444
343,2005.0,uogES05CbiH,2.0,100.0,20.0,2.0,0.388888888889
344,2005.0,uogES05CbiH,2.0,100.0,40.0,6.0,0.612745098039
345,2005.0,uogES05CbiH,2.0,100.0,80.0,11.0,0.486166007905
346,2005.0,uogES05CbiH,2.0,100.0,100.0,15.0,0.534901960784
347,2005.0,uogES05Cbis,2.0,100.0,10.0,1.0,0.666666666667
348,2005.0,uogES05Cbis,2.0,100.0,20.0,2.0,0.555555555556
349,2005.0,uogES05Cbis,2.0,100.0,40.0,6.0,0.553921568627
350,2005.0,uogES05Cbis,2.0,100.0,80.0,12.0,0.503676470588
351,2005.0,uogES05Cbis,2.0,100.0,100.0,15.0,0.500392156863
352,2005.0,CNDS01,3.0,100.0,10.0,3.0,0.333333333333
353,2005.0,CNDS01,3.0,100.0,20.0,4.0,0.265625
354,2005.0,CNDS01,3.0,100.0,40.0,6.0,0.308823529412
355,2005.0,CNDS01,3.0,100.0,80.0,8.0,0.286458333333
356,2005.0,CNDS01,3.0,100.0,100.0,10.0,0.372222222222
357,2005.0,CNDS02,3.0,9.0,9.0,1.0,0.0
358,2005.0,CNDS03,3.0,100.0,10.0,1.0,0.444444444444
359,2005.0,CNDS03,3.0,100.0,20.0,2.0,0.416666666667
360,2005.0,CNDS03,3.0,100.0,40.0,9.0,0.698924731183
361,2005.0,CNDS03,3.0,100.0,80.0,14.0,0.482683982684
362,2005.0,CNDS03,3.0,100.0,100.0,18.0,0.516260162602
363,2005.0,CNDS04LC,3.0,100.0,10.0,1.0,0.444444444444
364,2005.0,CNDS04LC,3.0,100.0,20.0,4.0,0.546875
365,2005.0,CNDS04LC,3.0,100.0,40.0,7.0,0.489177489177
366,2005.0,CNDS04LC,3.0,100.0,80.0,9.0,0.350547730829
367,2005.0,CNDS04LC,3.0,100.0,100.0,10.0,0.348888888889
368,2005.0,CNDS06,3.0,9.0,9.0,1.0,0.0
369,2005.0,DREXEXP1,3.0,96.0,10.0,1.0,0.888888888889
370,2005.0,DREXEXP1,3.0,96.0,20.0,1.0,0.421052631579
371,2005.0,DREXEXP1,3.0,96.0,40.0,5.0,0.685714285714
372,2005.0,DREXEXP1,3.0,96.0,80.0,8.0,0.539930555556
373,2005.0,DREXEXP1,3.0,96.0,96.0,12.0,0.628968253968
374,2005.0,DREXEXP2,3.0,97.0,10.0,1.0,0.555555555556
375,2005.0,DREXEXP2,3.0,97.0,20.0,2.0,0.416666666667
376,2005.0,DREXEXP2,3.0,97.0,40.0,6.0,0.578431372549
377,2005.0,DREXEXP2,3.0,97.0,80.0,12.0,0.545343137255
378,2005.0,DREXEXP2,3.0,97.0,97.0,15.0,0.543902439024
379,2005.0,LLEXemails,3.0,100.0,10.0,0.0,1.0
